3.3538,1.434,0.97798,0.75904,0.62694,0.53734,0.47202,0.42201,0.38234,0.35002,0.32311,0.30032,0.28074,0.26373,0.24879,0.23556,0.22375,0.21313,0.20354,0.19482,0.18686,0.17957,0.17285,0.16664,0.16089,0.15554,0.15055,0.14589,0.14152,0.13742,0.13357,0.12993,0.1265,0.12325,0.12017,0.11725,0.11447,0.11183,0.10931,0.10691,0.10461,0.10242,0.10032,0.098308,0.096378,0.094526,0.092747,0.091036,0.08939,0.087804,0.086276,0.084802,0.08338,0.082006,0.080679,0.079395,0.078154,0.076951,0.075787,0.074659,0.073565,0.072503,0.071473,0.070473,0.069502,0.068557,0.067639,0.066746,0.065877,0.065032,0.064208
1.434,2.401,1.2059,0.8687,0.69341,0.58265,0.50522,0.44755,0.4027,0.36668,0.33703,0.31215,0.29095,0.27263,0.25663,0.24252,0.22998,0.21875,0.20863,0.19946,0.19111,0.18346,0.17644,0.16997,0.16398,0.15842,0.15324,0.14841,0.14389,0.13965,0.13566,0.13191,0.12836,0.12502,0.12185,0.11884,0.11599,0.11327,0.11069,0.10822,0.10587,0.10363,0.10148,0.099416,0.097442,0.095549,0.09373,0.091982,0.090301,0.088683,0.087123,0.08562,0.08417,0.08277,0.081417,0.08011,0.078845,0.077622,0.076437,0.075289,0.074176,0.073097,0.072049,0.071033,0.070046,0.069087,0.068154,0.067247,0.066365,0.065507,0.064671
0.97798,1.2059,1.9973,1.069,0.79304,0.64424,0.54776,0.47901,0.42706,0.3862,0.35307,0.32561,0.30242,0.28254,0.26529,0.25016,0.23678,0.22484,0.21413,0.20445,0.19565,0.18763,0.18027,0.17351,0.16725,0.16146,0.15608,0.15106,0.14637,0.14198,0.13785,0.13397,0.13032,0.12686,0.1236,0.1205,0.11757,0.11478,0.11212,0.10959,0.10718,0.10487,0.10267,0.10056,0.098542,0.096604,0.094744,0.092958,0.09124,0.089587,0.087995,0.086461,0.084982,0.083554,0.082176,0.080843,0.079555,0.078309,0.077103,0.075934,0.074802,0.073704,0.072639,0.071606,0.070602,0.069628,0.06868,0.067759,0.066864,0.065992,0.065144
0.75904,0.8687,1.069,1.7577,0.97432,0.73639,0.6055,0.51927,0.45705,0.40955,0.37186,0.34111,0.31545,0.29368,0.27494,0.25861,0.24424,0.2315,0.2201,0.20984,0.20055,0.1921,0.18437,0.17727,0.17074,0.16469,0.15908,0.15386,0.14899,0.14443,0.14016,0.13614,0.13236,0.12879,0.12543,0.12224,0.11921,0.11634,0.11361,0.11101,0.10853,0.10617,0.10391,0.10175,0.099678,0.097694,0.095791,0.093964,0.092208,0.090519,0.088893,0.087327,0.085817,0.084361,0.082955,0.081597,0.080284,0.079014,0.077786,0.076596,0.075444,0.074327,0.073243,0.072192,0.071172,0.070181,0.069219,0.068283,0.067373,0.066488,0.065626
0.62694,0.69341,0.79304,0.97432,1.5933,0.90353,0.69175,0.57387,0.4954,0.43827,0.39434,0.35925,0.33047,0.30634,0.28578,0.26802,0.25249,0.2388,0.22661,0.21569,0.20584,0.1969,0.18876,0.1813,0.17445,0.16812,0.16226,0.15682,0.15175,0.14701,0.14258,0.13842,0.1345,0.13082,0.12734,0.12404,0.12093,0.11797,0.11516,0.11249,0.10994,0.10751,0.10519,0.10297,0.10085,0.098821,0.096873,0.095003,0.093207,0.09148,0.089819,0.088219,0.086677,0.08519,0.083756,0.082371,0.081032,0.079738,0.078487,0.077275,0.076102,0.074964,0.073862,0.072793,0.071755,0.070748,0.069769,0.068818,0.067894,0.066995,0.06612
0.53734,0.58265,0.64424,0.73639,0.90353,1.4712,0.84783,0.65533,0.54738,0.475,0.42197,0.38095,0.34804,0.32092,0.2981,0.27859,0.26168,0.24686,0.23376,0.22207,0.21158,0.2021,0.19349,0.18562,0.17841,0.17177,0.16564,0.15995,0.15467,0.14974,0.14513,0.14081,0.13675,0.13293,0.12933,0.12593,0.12272,0.11967,0.11677,0.11402,0.1114,0.1089,0.10652,0.10425,0.10207,0.099987,0.097991,0.096076,0.094238,0.092471,0.090772,0.089137,0.087562,0.086044,0.08458,0.083167,0.081801,0.080482,0.079206,0.077972,0.076776,0.075618,0.074496,0.073408,0.072352,0.071328,0.070332,0.069366,0.068426,0.067512,0.066624
0.47202,0.50522,0.54776,0.6055,0.69175,0.84783,1.3755,0.80241,0.62481,0.52472,0.45728,0.40762,0.36905,0.33798,0.31228,0.29059,0.272,0.25584,0.24166,0.22908,0.21785,0.20774,0.19859,0.19027,0.18267,0.17568,0.16924,0.16329,0.15776,0.15262,0.14782,0.14333,0.13912,0.13516,0.13143,0.12791,0.12459,0.12144,0.11845,0.11562,0.11292,0.11035,0.1079,0.10557,0.10333,0.10119,0.099148,0.097185,0.095303,0.093494,0.091756,0.090084,0.088474,0.086923,0.085428,0.083985,0.082592,0.081246,0.079945,0.078687,0.077469,0.076289,0.075146,0.074038,0.072964,0.071921,0.070909,0.069926,0.068971,0.068042,0.067139
0.42201,0.44755,0.47901,0.51927,0.57387,0.65533,0.80241,1.2978,0.7644,0.59874,0.50505,0.44168,0.39486,0.35836,0.32887,0.30442,0.28372,0.26594,0.25045,0.23682,0.22472,0.21389,0.20414,0.1953,0.18724,0.17987,0.17309,0.16684,0.16105,0.15568,0.15067,0.14599,0.14161,0.13749,0.13363,0.12998,0.12654,0.12329,0.12021,0.11728,0.1145,0.11186,0.10934,0.10694,0.10464,0.10245,0.10035,0.098333,0.096403,0.094551,0.092772,0.091061,0.089415,0.087829,0.086301,0.084827,0.083405,0.082032,0.080704,0.079421,0.078179,0.076977,0.075813,0.074685,0.073591,0.07253,0.0715,0.0705,0.069528,0.068584,0.067666
0.38234,0.4027,0.42706,0.45705,0.4954,0.54738,0.62481,0.7644,1.233,0.73194,0.57609,0.48774,0.42781,0.3834,0.3487,0.32059,0.29721,0.2774,0.26033,0.24544,0.23232,0.22064,0.21019,0.20075,0.19219,0.18438,0.17722,0.17064,0.16456,0.15892,0.15368,0.1488,0.14424,0.13996,0.13594,0.13216,0.12859,0.12523,0.12204,0.11902,0.11615,0.11343,0.11083,0.10836,0.106,0.10374,0.10159,0.099521,0.097542,0.095644,0.093821,0.092069,0.090385,0.088763,0.087201,0.085695,0.084242,0.08284,0.081485,0.080176,0.078909,0.077684,0.076497,0.075348,0.074233,0.073153,0.072105,0.071087,0.070098,0.069138,0.068205
0.35002,0.36668,0.3862,0.40955,0.43827,0.475,0.52472,0.59874,0.73194,1.1778,0.70376,0.55617,0.47234,0.41536,0.37304,0.3399,0.31299,0.29058,0.27154,0.25512,0.24077,0.2281,0.21682,0.2067,0.19756,0.18925,0.18167,0.17471,0.1683,0.16238,0.15689,0.15178,0.14702,0.14256,0.13838,0.13445,0.13075,0.12726,0.12396,0.12084,0.11787,0.11506,0.11239,0.10984,0.10741,0.10509,0.10287,0.10075,0.098721,0.096774,0.094906,0.093111,0.091386,0.089726,0.088128,0.086588,0.085104,0.083671,0.082288,0.080951,0.079659,0.078409,0.0772,0.076028,0.074893,0.073792,0.072724,0.071688,0.070683,0.069706,0.068756
0.32311,0.33703,0.35307,0.37186,0.39434,0.42197,0.45728,0.50505,0.57609,0.70376,1.13,0.67899,0.53845,0.45852,0.4041,0.36361,0.33184,0.306,0.28445,0.26611,0.25026,0.2364,0.22415,0.21322,0.20341,0.19454,0.18647,0.17909,0.17232,0.16608,0.16031,0.15495,0.14996,0.14531,0.14095,0.13686,0.13301,0.12939,0.12597,0.12274,0.11967,0.11677,0.11401,0.11138,0.10888,0.10649,0.10421,0.10203,0.099943,0.097944,0.096028,0.094188,0.09242,0.09072,0.089085,0.08751,0.085991,0.084527,0.083114,0.081749,0.08043,0.079155,0.077921,0.076726,0.075569,0.074447,0.07336,0.072305,0.071281,0.070287,0.069321
0.30032,0.31215,0.32561,0.34111,0.35925,0.38095,0.40762,0.44168,0.48774,0.55617,0.67899,1.0881,0.65697,0.52255,0.44602,0.39384,0.35497,0.32442,0.29954,0.27875,0.26105,0.24573,0.23231,0.22043,0.20983,0.2003,0.19168,0.18383,0.17664,0.17005,0.16396,0.15833,0.15309,0.14822,0.14366,0.1394,0.1354,0.13163,0.12808,0.12473,0.12156,0.11855,0.1157,0.11299,0.1104,0.10794,0.1056,0.10335,0.10121,0.099157,0.097189,0.095302,0.093489,0.091748,0.090072,0.08846,0.086907,0.085409,0.083965,0.08257,0.081223,0.079921,0.078662,0.077443,0.076263,0.07512,0.074012,0.072937,0.071894,0.070882,0.069899
