1,1.9688,2.5809,3.0409,3.4067,3.7036,3.9443,4.1354,4.2799,4.3781,4.4274,4.4221,4.3513,4.1958,3.9171,3.4242,2.3816,3.4669,4.0355,4.4168,4.6995,4.9212,5.1015,5.2519,5.3799,5.4904,5.587,5.6723,5.7483,5.8165,5.878,5.9339,5.9849,6.0316,6.0746,6.1144,6.1512,6.1854,6.2173,6.2471,6.275,6.3011,6.3258,6.349,6.3709,6.3916,6.4113,6.4299,6.4476,6.4644,6.4804,6.4957,6.5103,6.5242,6.5375,6.5503,6.5626,6.5743,6.5856,6.5964,6.6068,6.6169,6.6265,6.6358,6.6448,6.6535,6.6619,6.6699,6.6778,6.6853,6.6927,6.6997,6.7066,6.7133,6.7198,6.726,6.7321,6.738,6.7438,6.7494,6.7548,6.7601,6.7652,6.7702,6.7751,6.7799,6.7845,6.789,6.7934,6.7977,6.8019,6.806,6.81,6.8139,6.8177,6.8214,6.8251,6.8286,6.8321,6.8355,6.8388
1,1.9706,2.5861,3.0508,3.4229,3.7276,3.9782,4.1816,4.3416,4.4594,4.534,4.5619,4.537,4.4478,4.2746,3.9783,3.4669,2.4013,3.5069,4.0893,4.4814,4.7732,5.0028,5.19,5.3466,5.4801,5.5956,5.6968,5.7863,5.8661,5.9379,6.0027,6.0617,6.1155,6.165,6.2105,6.2526,6.2916,6.328,6.3618,6.3935,6.4232,6.4511,6.4773,6.5021,6.5255,6.5476,6.5685,6.5884,6.6073,6.6253,6.6425,6.6589,6.6745,6.6894,6.7037,6.7174,6.7305,6.7431,6.7552,6.7669,6.7781,6.7888,6.7992,6.8092,6.8189,6.8282,6.8372,6.8459,6.8544,6.8625,6.8704,6.878,6.8855,6.8926,6.8996,6.9064,6.9129,6.9193,6.9255,6.9315,6.9374,6.9431,6.9487,6.9541,6.9593,6.9645,6.9695,6.9744,6.9791,6.9838,6.9883,6.9927,6.997,7.0013,7.0054,7.0094,7.0133,7.0172,7.021,7.0246
1,1.9722,2.5907,3.0595,3.437,3.7486,4.0076,4.2215,4.3944,4.5282,4.6229,4.6768,4.6858,4.6433,4.5375,4.348,4.0355,3.5069,2.4198,3.5446,4.14,4.5424,4.8429,5.0799,5.2737,5.4362,5.575,5.6953,5.8009,5.8944,5.978,6.0532,6.1213,6.1832,6.2399,6.292,6.34,6.3844,6.4256,6.464,6.4998,6.5333,6.5648,6.5943,6.6222,6.6484,6.6733,6.6968,6.7191,6.7402,6.7604,6.7795,6.7978,6.8152,6.8319,6.8478,6.863,6.8777,6.8917,6.9051,6.9181,6.9305,6.9425,6.954,6.9651,6.9758,6.9862,6.9961,7.0058,7.0151,7.0241,7.0329,7.0413,7.0495,7.0575,7.0652,7.0726,7.0799,7.087,7.0938,7.1005,7.1069,7.1132,7.1194,7.1253,7.1311,7.1368,7.1423,7.1477,7.1529,7.1581,7.163,7.1679,7.1727,7.1773,7.1819,7.1863,7.1906,7.1949,7.199,7.2031
1,1.9737,2.5948,3.0673,3.4496,3.7671,4.0334,4.2563,4.4401,4.5873,4.6985,4.7731,4.8085,4.8006,4.7421,4.6211,4.4168,4.0893,3.5446,2.4373,3.5802,4.1879,4.6001,4.9088,5.1529,5.353,5.5212,5.6651,5.79,5.8999,5.9973,6.0845,6.1631,6.2343,6.2991,6.3585,6.4131,6.4636,6.5102,6.5536,6.594,6.6318,6.6671,6.7003,6.7315,6.7609,6.7887,6.8149,6.8398,6.8634,6.8858,6.9071,6.9275,6.9468,6.9653,6.983,6.9999,7.0161,7.0317,7.0466,7.0609,7.0746,7.0879,7.1006,7.1129,7.1247,7.1361,7.1471,7.1578,7.1681,7.178,7.1876,7.197,7.206,7.2147,7.2232,7.2314,7.2394,7.2472,7.2547,7.262,7.2691,7.2761,7.2828,7.2894,7.2957,7.3019,7.308,7.3139,7.3197,7.3253,7.3308,7.3361,7.3413,7.3464,7.3514,7.3563,7.361,7.3657,7.3702,7.3747
1,1.975,2.5985,3.0743,3.4608,3.7836,4.0563,4.2869,4.4801,4.6386,4.7636,4.8551,4.9118,4.9308,4.9076,4.8345,4.6995,4.4814,4.14,3.5802,2.4539,3.614,4.2334,4.6548,4.9713,5.2223,5.4285,5.602,5.7508,5.8803,5.9942,6.0954,6.1861,6.2679,6.3422,6.4099,6.4719,6.529,6.5818,6.6307,6.6762,6.7186,6.7582,6.7954,6.8302,6.8631,6.894,6.9233,6.9509,6.9772,7.0021,7.0257,7.0482,7.0697,7.0902,7.1097,7.1284,7.1463,7.1635,7.1799,7.1957,7.2108,7.2254,7.2394,7.253,7.266,7.2785,7.2906,7.3023,7.3136,7.3246,7.3351,7.3453,7.3552,7.3648,7.3741,7.3832,7.3919,7.4004,7.4087,7.4167,7.4245,7.432,7.4394,7.4466,7.4536,7.4604,7.467,7.4734,7.4797,7.4859,7.4919,7.4977,7.5034,7.509,7.5144,7.5197,7.5249,7.53,7.5349,7.5398
1,1.9762,2.6018,3.0806,3.4708,3.7983,4.0766,4.314,4.5154,4.6836,4.8203,4.926,5,5.0406,5.0448,5.0076,4.9212,4.7732,4.5424,4.1879,3.614,2.4696,3.6462,4.2766,4.7069,5.0309,5.2884,5.5003,5.679,5.8326,5.9663,6.0842,6.1891,6.2832,6.3682,6.4454,6.5159,6.5805,6.6401,6.6951,6.7462,6.7937,6.8381,6.8796,6.9185,6.955,6.9895,7.022,7.0527,7.0817,7.1093,7.1354,7.1603,7.184,7.2066,7.2282,7.2488,7.2685,7.2874,7.3054,7.3228,7.3395,7.3555,7.3709,7.3857,7.3999,7.4137,7.427,7.4398,7.4522,7.4641,7.4757,7.4869,7.4977,7.5082,7.5183,7.5282,7.5377,7.547,7.556,7.5648,7.5733,7.5815,7.5896,7.5974,7.605,7.6124,7.6196,7.6267,7.6335,7.6402,7.6467,7.6531,7.6593,7.6654,7.6713,7.677,7.6827,7.6882,7.6936,7.6989
1,1.9773,2.6048,3.0862,3.4799,3.8115,4.0949,4.3383,4.5467,4.7234,4.8702,4.9879,5.0765,5.1348,5.161,5.1516,5.1015,5.0028,4.8429,4.6001,4.2334,3.6462,2.4847,3.6768,4.3178,4.7565,5.0877,5.3514,5.5689,5.7526,5.9107,6.0487,6.1704,6.2789,6.3762,6.4643,6.5443,6.6175,6.6847,6.7466,6.8039,6.8571,6.9067,6.953,6.9963,7.0369,7.0751,7.1111,7.1451,7.1772,7.2077,7.2365,7.264,7.2901,7.3149,7.3386,7.3613,7.3829,7.4036,7.4235,7.4425,7.4607,7.4783,7.4951,7.5113,7.5269,7.542,7.5565,7.5705,7.584,7.597,7.6096,7.6218,7.6336,7.645,7.6561,7.6668,7.6772,7.6873,7.6971,7.7067,7.7159,7.7249,7.7336,7.7421,7.7504,7.7585,7.7663,7.7739,7.7814,7.7886,7.7957,7.8026,7.8093,7.8159,7.8223,7.8286,7.8347,7.8407,7.8465,7.8523
1,1.9783,2.6075,3.0914,3.4881,3.8234,4.1114,4.3601,4.5748,4.7589,4.9145,5.0426,5.1434,5.2166,5.2608,5.2738,5.2519,5.19,5.0799,4.9088,4.6548,4.2766,3.6768,2.499,3.706,4.3571,4.8039,5.1419,5.4117,5.6345,5.8231,5.9856,6.1275,6.253,6.3649,6.4655,6.5565,6.6393,6.7151,6.7848,6.849,6.9086,6.9639,7.0154,7.0635,7.1086,7.1509,7.1908,7.2283,7.2638,7.2973,7.3291,7.3593,7.388,7.4153,7.4413,7.4661,7.4898,7.5125,7.5342,7.555,7.5749,7.5941,7.6125,7.6301,7.6472,7.6636,7.6794,7.6946,7.7093,7.7235,7.7372,7.7505,7.7633,7.7757,7.7877,7.7994,7.8107,7.8216,7.8323,7.8426,7.8526,7.8624,7.8718,7.8811,7.89,7.8987,7.9072,7.9155,7.9236,7.9314,7.9391,7.9465,7.9538,7.9609,7.9679,7.9746,7.9813,7.9877,7.9941,8.0002
1,1.9792,2.6101,3.0961,3.4956,3.8343,4.1263,4.3798,4.6001,4.7908,4.954,5.0911,5.2026,5.2884,5.3477,5.379,5.3799,5.3466,5.2737,5.1529,4.9713,4.7069,4.3178,3.706,2.5128,3.734,4.3947,4.8493,5.1939,5.4694,5.6974,5.8906,6.0573,6.2032,6.3323,6.4475,6.5512,6.6451,6.7307,6.809,6.8811,6.9476,7.0093,7.0666,7.1201,7.1701,7.2169,7.2609,7.3023,7.3414,7.3783,7.4133,7.4464,7.4779,7.5078,7.5363,7.5634,7.5893,7.6141,7.6378,7.6605,7.6822,7.7031,7.7231,7.7424,7.7609,7.7787,7.7959,7.8124,7.8284,7.8438,7.8587,7.873,7.887,7.9004,7.9135,7.9261,7.9383,7.9502,7.9617,7.9729,7.9837,7.9942,8.0045,8.0144,8.0241,8.0336,8.0427,8.0517,8.0604,8.0688,8.0771,8.0852,8.093,8.1007,8.1082,8.1155,8.1226,8.1296,8.1364,8.1431
1,1.98,2.6124,3.1004,3.5024,3.8443,4.1399,4.3977,4.623,4.8196,4.9896,5.1346,5.2554,5.352,5.4242,5.4709,5.4904,5.4801,5.4362,5.353,5.2223,5.0309,4.7565,4.3571,3.734,2.526,3.7608,4.4308,4.8929,5.2438,5.5248,5.7578,5.9555,6.1263,6.2759,6.4085,6.5269,6.6336,6.7304,6.8186,6.8995,6.9739,7.0427,7.1064,7.1658,7.2211,7.2729,7.3215,7.3671,7.4101,7.4507,7.489,7.5253,7.5598,7.5925,7.6237,7.6533,7.6816,7.7086,7.7344,7.7591,7.7827,7.8054,7.8272,7.8481,7.8682,7.8875,7.9062,7.9241,7.9414,7.9581,7.9742,7.9898,8.0048,8.0194,8.0335,8.0471,8.0603,8.0732,8.0856,8.0976,8.1093,8.1207,8.1318,8.1425,8.1529,8.1631,8.173,8.1826,8.192,8.2011,8.21,8.2187,8.2271,8.2354,8.2435,8.2513,8.259,8.2665,8.2738,8.281
1,1.9808,2.6145,3.1044,3.5087,3.8534,4.1523,4.414,4.6439,4.8457,5.0218,5.1738,5.3027,5.4088,5.4921,5.5519,5.587,5.5956,5.575,5.5212,5.4285,5.2884,5.0877,4.8039,4.3947,3.7608,2.5386,3.7865,4.4655,4.9347,5.2917,5.5781,5.8158,6.0179,6.1927,6.3459,6.4818,6.6035,6.7131,6.8126,6.9034,6.9867,7.0634,7.1344,7.2002,7.2615,7.3187,7.3723,7.4225,7.4698,7.5143,7.5563,7.5961,7.6338,7.6695,7.7035,7.7358,7.7666,7.796,7.8241,7.8509,7.8766,7.9013,7.9249,7.9475,7.9693,7.9903,8.0104,8.0298,8.0485,8.0666,8.084,8.1008,8.1171,8.1328,8.148,8.1627,8.1769,8.1908,8.2041,8.2171,8.2297,8.242,8.2539,8.2654,8.2767,8.2876,8.2982,8.3086,8.3186,8.3285,8.338,8.3473,8.3564,8.3653,8.3739,8.3824,8.3906,8.3987,8.4065,8.4142
1,1.9815,2.6165,3.108,3.5145,3.8617,4.1637,4.429,4.663,4.8695,5.051,5.2093,5.3454,5.4598,5.5528,5.6239,5.6723,5.6968,5.6953,5.6651,5.602,5.5003,5.3514,5.1419,4.8493,4.4308,3.7865,2.5508,3.8113,4.4988,4.9749,5.3377,5.6293,5.8717,6.0779,6.2566,6.4134,6.5526,6.6773,6.7898,6.892,6.9853,7.0709,7.1499,7.223,7.2908,7.354,7.4131,7.4683,7.5203,7.5691,7.6151,7.6586,7.6998,7.7388,7.7758,7.811,7.8446,7.8765,7.907,7.9361,7.964,7.9907,8.0162,8.0408,8.0643,8.087,8.1088,8.1297,8.1499,8.1694,8.1882,8.2063,8.2238,8.2407,8.2571,8.273,8.2883,8.3032,8.3176,8.3315,8.3451,8.3582,8.371,8.3834,8.3955,8.4072,8.4186,8.4297,8.4405,8.451,8.4613,8.4713,8.481,8.4905,8.4998,8.5088,8.5177,8.5263,8.5347,8.5429
1,1.9821,2.6183,3.1114,3.5199,3.8695,4.1742,4.4427,4.6805,4.8913,5.0777,5.2416,5.3841,5.5059,5.6074,5.6883,5.7483,5.7863,5.8009,5.79,5.7508,5.679,5.5689,5.4117,5.1939,4.8929,4.4655,3.8113,2.5625,3.8351,4.5309,5.0136,5.3821,5.6787,5.9256,6.1359,6.3182,6.4785,6.6209,6.7485,6.8638,6.9686,7.0644,7.1524,7.2335,7.3087,7.3785,7.4436,7.5044,7.5614,7.6149,7.6653,7.7129,7.7578,7.8003,7.8406,7.8789,7.9153,7.95,7.9831,8.0147,8.0448,8.0737,8.1014,8.1279,8.1533,8.1778,8.2013,8.2239,8.2457,8.2666,8.2869,8.3064,8.3252,8.3434,8.361,8.3781,8.3945,8.4105,8.426,8.4409,8.4555,8.4696,8.4833,8.4966,8.5095,8.5221,8.5343,8.5462,8.5578,8.569,8.58,8.5907,8.6011,8.6113,8.6212,8.6309,8.6403,8.6495,8.6585,8.6673
