1.8598,0.65483,0.40803,0.29891,0.23679,0.19649,0.16815,0.14709,0.13081,0.11783,0.10724,0.098425,0.090971,0.084583,0.079046,0.0742,0.069923,0.066118,0.062712,0.059644,0.056866
0.65483,1.3289,0.54757,0.36111,0.27243,0.21974,0.18457,0.15934,0.14031,0.12542,0.11345,0.10361,0.095359,0.08835,0.082317,0.077067,0.072457,0.068375,0.064735,0.061468,0.058519
0.40803,0.54757,1.1118,0.48529,0.32944,0.25299,0.20651,0.17497,0.15204,0.13457,0.12079,0.10963,0.1004,0.092627,0.085995,0.080266,0.075264,0.07086,0.06695,0.063455,0.060313
0.29891,0.36111,0.48529,0.98533,0.44322,0.30619,0.23792,0.19587,0.16702,0.14586,0.12963,0.11674,0.10625,0.097534,0.09017,0.083862,0.078396,0.073613,0.069389,0.065632,0.062268
0.23679,0.27243,0.32944,0.44322,0.89945,0.41229,0.28816,0.22578,0.18705,0.16029,0.14055,0.12532,0.11317,0.10324,0.094962,0.087946,0.081919,0.076684,0.072092,0.068029,0.064409
0.19649,0.21974,0.25299,0.30619,0.41229,0.83598,0.38826,0.27362,0.21572,0.17959,0.1545,0.13591,0.12151,0.10999,0.10054,0.092633,0.085919,0.080139,0.075108,0.070686,0.066767
0.16815,0.18457,0.20651,0.23792,0.28816,0.38826,0.78642,0.36887,0.26158,0.20721,0.17317,0.14945,0.13182,0.11812,0.10712,0.098086,0.090512,0.084063,0.0785,0.07365,0.06938
0.14709,0.15934,0.17497,0.19587,0.22578,0.27362,0.36887,0.74623,0.35276,0.25137,0.19988,0.16756,0.14499,0.12817,0.11506,0.10453,0.095854,0.088568,0.082354,0.076985,0.072297
0.13081,0.14031,0.15204,0.16702,0.18705,0.21572,0.26158,0.35276,0.71272,0.3391,0.24258,0.19348,0.16261,0.14101,0.12488,0.1123,0.10217,0.09381,0.086779,0.080774,0.075579
0.11783,0.12542,0.13457,0.14586,0.16029,0.17959,0.20721,0.25137,0.3391,0.68418,0.3273,0.23489,0.18783,0.15819,0.13743,0.12191,0.10979,0.10001,0.091928,0.085125,0.079307
0.10724,0.11345,0.12079,0.12963,0.14055,0.1545,0.17317,0.19988,0.24258,0.3273,0.65944,0.31697,0.22809,0.18278,0.15422,0.13419,0.11921,0.10748,0.098016,0.090188,0.083589
0.098425,0.10361,0.10963,0.11674,0.12532,0.13591,0.14945,0.16756,0.19348,0.23489,0.31697,0.63772,0.30782,0.22202,0.17824,0.15062,0.13124,0.11672,0.10536,0.096175,0.088572
0.090971,0.095359,0.1004,0.10625,0.11317,0.12151,0.13182,0.14499,0.16261,0.18783,0.22809,0.30782,0.61842,0.29963,0.21655,0.17412,0.14734,0.12854,0.11444,0.1034,0.094466
0.084583,0.08835,0.092627,0.097534,0.10324,0.10999,0.11812,0.12817,0.14101,0.15819,0.18278,0.22202,0.29963,0.60111,0.29225,0.21159,0.17037,0.14434,0.12605,0.11233,0.10157
0.079046,0.082317,0.085995,0.09017,0.094962,0.10054,0.10712,0.11506,0.12488,0.13743,0.15422,0.17824,0.21655,0.29225,0.58546,0.28554,0.20706,0.16692,0.14157,0.12374,0.11036
0.0742,0.077067,0.080266,0.083862,0.087946,0.092633,0.098086,0.10453,0.1123,0.12191,0.13419,0.15062,0.17412,0.21159,0.28554,0.57121,0.2794,0.2029,0.16375,0.139,0.1216
0.069923,0.072457,0.075264,0.078396,0.081919,0.085919,0.090512,0.095854,0.10217,0.10979,0.11921,0.13124,0.14734,0.17037,0.20706,0.2794,0.55816,0.27376,0.19907,0.16081,0.13662
0.066118,0.068375,0.07086,0.073613,0.076684,0.080139,0.084063,0.088568,0.09381,0.10001,0.10748,0.11672,0.12854,0.14434,0.16692,0.2029,0.27376,0.54615,0.26855,0.19551,0.15808
0.062712,0.064735,0.06695,0.069389,0.072092,0.075108,0.0785,0.082354,0.086779,0.091928,0.098016,0.10536,0.11444,0.12605,0.14157,0.16375,0.19907,0.26855,0.53503,0.26372,0.1922
0.059644,0.061468,0.063455,0.065632,0.068029,0.070686,0.07365,0.076985,0.080774,0.085125,0.090188,0.096175,0.1034,0.11233,0.12374,0.139,0.16081,0.19551,0.26372,0.52469,0.25922
0.056866,0.058519,0.060313,0.062268,0.064409,0.066767,0.06938,0.072297,0.075579,0.079307,0.083589,0.088572,0.094466,0.10157,0.11036,0.1216,0.13662,0.15808,0.1922,0.25922,0.51506
