1.2619,0.415,0.2519,0.18174,0.14249,0.11733,0.099812,0.086891,0.076963,0.069091,0.062694,0.057391,0.052923,0.049106,0.045807,0.042927,0.04039,0.038139,0.036127,0.034318,0.032683,0.031198,0.029843,0.028602,0.02746,0.026407,0.025431,0.024526,0.023684,0.022898,0.022162,0.021473,0.020825,0.020216,0.019641,0.019099,0.018586,0.018099,0.017638,0.0172,0.016783,0.016386,0.016007,0.015646,0.015301,0.01497,0.014654,0.014351,0.01406,0.013781,0.013512,0.013254,0.013006,0.012767,0.012537,0.012314,0.0121,0.011893,0.011693,0.011499,0.011312,0.011131,0.010956,0.010786,0.010621,0.010462,0.010307,0.010156,0.01001,0.0098684,0.0097305
0.415,0.91397,0.34848,0.22345,0.1659,0.13238,0.11032,0.094652,0.082936,0.073834,0.066554,0.060594,0.055625,0.051416,0.047806,0.044673,0.041929,0.039506,0.037349,0.035418,0.033678,0.032102,0.030668,0.029358,0.028156,0.027049,0.026026,0.025079,0.024198,0.023378,0.022611,0.021894,0.021221,0.020589,0.019993,0.019431,0.0189,0.018397,0.017921,0.017468,0.017038,0.016629,0.016239,0.015867,0.015512,0.015173,0.014848,0.014537,0.014238,0.013952,0.013677,0.013413,0.013159,0.012914,0.012678,0.012451,0.012232,0.01202,0.011816,0.011618,0.011427,0.011243,0.011064,0.010891,0.010723,0.01056,0.010402,0.010249,0.0101,0.0099557,0.0098154
0.2519,0.34848,0.77368,0.31024,0.20438,0.15433,0.12457,0.10468,0.090391,0.079598,0.071147,0.064343,0.058744,0.054053,0.050064,0.04663,0.043641,0.041017,0.038692,0.03662,0.03476,0.033082,0.031559,0.030172,0.028902,0.027736,0.026661,0.025667,0.024744,0.023887,0.023087,0.022339,0.021638,0.020981,0.020362,0.019779,0.019229,0.018708,0.018216,0.017748,0.017305,0.016883,0.016481,0.016098,0.015732,0.015383,0.015049,0.014729,0.014423,0.014129,0.013847,0.013576,0.013316,0.013065,0.012824,0.012592,0.012367,0.012151,0.011942,0.011741,0.011546,0.011357,0.011175,0.010998,0.010827,0.010661,0.0105,0.010344,0.010192,0.010045,0.0099023
0.18174,0.22345,0.31024,0.69243,0.28461,0.19046,0.1454,0.11831,0.10003,0.086796,0.076732,0.068807,0.062395,0.057097,0.052642,0.048841,0.04556,0.042697,0.040177,0.037941,0.035944,0.034148,0.032525,0.031051,0.029706,0.028473,0.02734,0.026294,0.025326,0.024427,0.02359,0.022809,0.022079,0.021394,0.02075,0.020145,0.019574,0.019035,0.018525,0.018041,0.017583,0.017147,0.016732,0.016337,0.015961,0.015601,0.015258,0.014929,0.014615,0.014313,0.014024,0.013746,0.013479,0.013222,0.012975,0.012737,0.012507,0.012286,0.012073,0.011866,0.011667,0.011475,0.011288,0.011108,0.010933,0.010764,0.0106,0.010441,0.010287,0.010137,0.0099913
0.14249,0.1659,0.20438,0.28461,0.63744,0.26587,0.17972,0.13824,0.11314,0.096112,0.083709,0.074236,0.066744,0.060662,0.055619,0.051366,0.047728,0.044581,0.041829,0.039401,0.037244,0.035314,0.033576,0.032004,0.030573,0.029267,0.028068,0.026965,0.025946,0.025002,0.024125,0.023308,0.022544,0.02183,0.02116,0.02053,0.019937,0.019377,0.018848,0.018348,0.017873,0.017423,0.016995,0.016587,0.016199,0.015829,0.015475,0.015137,0.014813,0.014503,0.014206,0.013921,0.013647,0.013384,0.01313,0.012887,0.012652,0.012425,0.012207,0.011996,0.011792,0.011596,0.011405,0.011221,0.011043,0.01087,0.010703,0.010541,0.010384,0.010231,0.010083
0.11733,0.13238,0.15433,0.19046,0.26587,0.59681,0.25138,0.17109,0.13232,0.10878,0.092744,0.081021,0.072036,0.064909,0.059106,0.054282,0.050205,0.04671,0.04368,0.041026,0.038682,0.036595,0.034726,0.033041,0.031514,0.030123,0.028852,0.027685,0.02661,0.025616,0.024694,0.023837,0.023038,0.022291,0.021592,0.020936,0.020318,0.019737,0.019188,0.018669,0.018177,0.017711,0.017268,0.016848,0.016447,0.016065,0.0157,0.015352,0.015019,0.0147,0.014395,0.014102,0.013821,0.013551,0.013291,0.013041,0.012801,0.012569,0.012345,0.01213,0.011921,0.01172,0.011526,0.011338,0.011156,0.01098,0.010809,0.010643,0.010483,0.010327,0.010176
0.099812,0.11032,0.12457,0.1454,0.17972,0.25138,0.56508,0.23973,0.16397,0.12734,0.10504,0.089812,0.078652,0.070079,0.063262,0.057699,0.053066,0.049142,0.045774,0.042848,0.040282,0.038012,0.03599,0.034175,0.032538,0.031052,0.029699,0.02846,0.027322,0.026272,0.025301,0.024401,0.023562,0.02278,0.022049,0.021364,0.020721,0.020115,0.019545,0.019006,0.018496,0.018013,0.017555,0.017119,0.016705,0.016311,0.015935,0.015576,0.015233,0.014905,0.014591,0.01429,0.014001,0.013724,0.013457,0.013201,0.012955,0.012717,0.012488,0.012267,0.012054,0.011849,0.01165,0.011458,0.011272,0.011092,0.010917,0.010749,0.010585,0.010426,0.010272
0.086891,0.094652,0.10468,0.11831,0.13824,0.17109,0.23973,0.5393,0.23008,0.15796,0.12305,0.10178,0.087229,0.076545,0.068323,0.061773,0.05642,0.051953,0.048165,0.044909,0.042077,0.03959,0.037387,0.035422,0.033658,0.032064,0.030617,0.029297,0.028088,0.026977,0.025951,0.025002,0.024121,0.0233,0.022534,0.021817,0.021146,0.020514,0.01992,0.01936,0.01883,0.018329,0.017854,0.017404,0.016975,0.016568,0.01618,0.01581,0.015456,0.015118,0.014795,0.014485,0.014188,0.013903,0.013629,0.013366,0.013114,0.01287,0.012635,0.012409,0.012191,0.011981,0.011777,0.011581,0.011391,0.011207,0.011029,0.010857,0.01069,0.010528,0.010371
0.076963,0.082936,0.090391,0.10003,0.11314,0.13232,0.16397,0.23008,0.51776,0.22192,0.1528,0.11932,0.098912,0.08493,0.074655,0.066735,0.060419,0.055249,0.05093,0.047263,0.044107,0.041359,0.038943,0.036802,0.034889,0.033171,0.031617,0.030205,0.028917,0.027736,0.026649,0.025646,0.024716,0.023853,0.023049,0.022298,0.021595,0.020936,0.020316,0.019732,0.019181,0.018661,0.018168,0.017701,0.017258,0.016836,0.016435,0.016053,0.015688,0.015339,0.015006,0.014687,0.014382,0.014089,0.013808,0.013538,0.013278,0.013028,0.012788,0.012556,0.012333,0.012117,0.011909,0.011708,0.011514,0.011326,0.011144,0.010968,0.010797,0.010632,0.010472
0.069091,0.073834,0.079598,0.086796,0.096112,0.10878,0.12734,0.15796,0.22192,0.49937,0.21488,0.14829,0.11604,0.096356,0.082868,0.072946,0.065291,0.05918,0.054173,0.049986,0.046427,0.043361,0.040689,0.038338,0.036252,0.034388,0.032711,0.031194,0.029815,0.028555,0.0274,0.026337,0.025354,0.024443,0.023597,0.022808,0.022072,0.021381,0.020734,0.020125,0.019551,0.01901,0.018498,0.018013,0.017553,0.017117,0.016701,0.016306,0.015929,0.01557,0.015226,0.014898,0.014583,0.014282,0.013992,0.013715,0.013448,0.013192,0.012945,0.012707,0.012478,0.012258,0.012045,0.011839,0.01164,0.011448,0.011262,0.011082,0.010908,0.010739,0.010576
