3.1416,1.5708,1.1781,0.98175,0.85903,0.77313,0.7087,0.65808,0.61695,0.58267,0.55354,0.52838,0.50636,0.48689,0.4695,0.45385,0.43967,0.42673,0.41488,0.40396,0.39386
1.5708,2.3562,1.3744,1.0799,0.92039,0.81608,0.74091,0.68339,0.63751,0.59981,0.56811,0.54096,0.51737,0.49662,0.47819,0.46167,0.44676,0.4332,0.42081,0.40942,0.39891
1.1781,1.3744,2.0126,1.2517,1.0094,0.87284,0.78118,0.71388,0.66164,0.61952,0.5846,0.55503,0.52956,0.50732,0.48767,0.47015,0.4544,0.44013,0.42714,0.41523,0.40427
0.98175,1.0799,1.2517,1.804,1.1643,0.9549,0.83429,0.75194,0.69067,0.64262,0.60356,0.57095,0.54318,0.51915,0.49807,0.47939,0.46268,0.44761,0.43393,0.42144,0.40997
0.85903,0.92039,1.0094,1.1643,1.6584,1.0973,0.91092,0.80207,0.72687,0.6704,0.62577,0.58925,0.5586,0.53237,0.50958,0.48952,0.47169,0.4557,0.44124,0.42809,0.41606
0.77313,0.81608,0.87284,0.9549,1.0973,1.5487,1.0435,0.87426,0.7745,0.70501,0.65246,0.61067,0.5763,0.54733,0.52244,0.50074,0.48158,0.46451,0.44916,0.43526,0.42258
0.7087,0.74091,0.78118,0.83429,0.91092,1.0435,1.4617,0.9988,0.84297,0.75049,0.68568,0.63639,0.59701,0.56449,0.53697,0.51326,0.49252,0.47418,0.45778,0.44301,0.42961
0.65808,0.68339,0.71388,0.75194,0.80207,0.87426,0.9988,1.3904,0.96085,0.81578,0.72929,0.66839,0.62187,0.58457,0.55365,0.52741,0.50474,0.48486,0.46724,0.45146,0.43722
0.61695,0.63751,0.66164,0.69067,0.72687,0.7745,0.84297,0.96085,1.3303,0.928,0.79183,0.71035,0.65278,0.60865,0.57315,0.54365,0.51854,0.4968,0.47769,0.46072,0.4455
0.58267,0.59981,0.61952,0.64262,0.6704,0.70501,0.75049,0.81578,0.928,1.2788,0.89914,0.77047,0.69328,0.63857,0.59653,0.56262,0.53437,0.51027,0.48936,0.47096,0.45458
0.55354,0.56811,0.5846,0.60356,0.62577,0.65246,0.68568,0.72929,0.79183,0.89914,1.2338,0.87348,0.75124,0.67776,0.62556,0.58536,0.55285,0.52572,0.50253,0.48238,0.46461
0.52838,0.54096,0.55503,0.57095,0.58925,0.61067,0.63639,0.66839,0.71035,0.77047,0.87348,1.1941,0.85045,0.73379,0.66356,0.61358,0.575,0.54376,0.51763,0.49527,0.4758
0.50636,0.51737,0.52956,0.54318,0.5586,0.5763,0.59701,0.62187,0.65278,0.69328,0.75124,0.85045,1.1587,0.82959,0.71785,0.65049,0.60248,0.56536,0.53526,0.51004,0.48843
0.48689,0.49662,0.50732,0.51915,0.53237,0.54733,0.56449,0.58457,0.60865,0.63857,0.67776,0.73379,0.82959,1.1268,0.81058,0.7032,0.6384,0.59215,0.55636,0.52728,0.50289
0.4695,0.47819,0.48767,0.49807,0.50958,0.52244,0.53697,0.55365,0.57315,0.59653,0.62556,0.66356,0.71785,0.81058,1.0978,0.79313,0.68965,0.62716,0.58251,0.54791,0.51977
0.45385,0.46167,0.47015,0.47939,0.48952,0.50074,0.51326,0.52741,0.54365,0.56262,0.58536,0.61358,0.65049,0.7032,0.79313,1.0714,0.77704,0.67708,0.61667,0.57347,0.53996
0.43967,0.44676,0.4544,0.46268,0.47169,0.48158,0.49252,0.50474,0.51854,0.53437,0.55285,0.575,0.60248,0.6384,0.68965,0.77704,1.0471,0.76213,0.66536,0.60685,0.56498
0.42673,0.4332,0.44013,0.44761,0.4557,0.46451,0.47418,0.48486,0.4968,0.51027,0.52572,0.54376,0.56536,0.59215,0.62716,0.67708,0.76213,1.0247,0.74826,0.65439,0.59762
0.41488,0.42081,0.42714,0.43393,0.44124,0.44916,0.45778,0.46724,0.47769,0.48936,0.50253,0.51763,0.53526,0.55636,0.58251,0.61667,0.66536,0.74826,1.0039,0.73529,0.6441
0.40396,0.40942,0.41523,0.42144,0.42809,0.43526,0.44301,0.45146,0.46072,0.47096,0.48238,0.49527,0.51004,0.52728,0.54791,0.57347,0.60685,0.65439,0.73529,0.98457,0.72314
0.39386,0.39891,0.40427,0.40997,0.41606,0.42258,0.42961,0.43722,0.4455,0.45458,0.46461,0.4758,0.48843,0.50289,0.51977,0.53996,0.56498,0.59762,0.6441,0.72314,0.96649
