1.0881,0.3511,0.21165,0.15211,0.11895,0.097764,0.083041,0.072206,0.063893,0.05731,0.051967,0.047542,0.043816,0.040636,0.037889,0.035493,0.033383,0.031512,0.029841,0.028339,0.026982
0.3511,0.79214,0.29528,0.1879,0.13893,0.11055,0.091943,0.078767,0.068933,0.061306,0.055214,0.050233,0.046084,0.042573,0.039564,0.036955,0.034671,0.032655,0.030862,0.029257,0.027812
0.21165,0.29528,0.67345,0.26329,0.17201,0.12931,0.10407,0.087276,0.07524,0.066173,0.059085,0.053388,0.048706,0.044787,0.041458,0.038594,0.036104,0.033919,0.031985,0.030261,0.028715
0.15211,0.1879,0.26329,0.60494,0.2419,0.16044,0.1219,0.098885,0.083427,0.072266,0.063803,0.057152,0.05178,0.047346,0.043623,0.04045,0.037712,0.035326,0.033227,0.031366,0.029704
0.11895,0.13893,0.17201,0.2419,0.55865,0.2263,0.15152,0.11596,0.094606,0.080182,0.069714,0.061741,0.055449,0.050349,0.046127,0.042571,0.039532,0.036905,0.034611,0.032588,0.030792
0.097764,0.11055,0.12931,0.16044,0.2263,0.52449,0.21425,0.14437,0.11106,0.091,0.077398,0.067494,0.059925,0.053935,0.049066,0.045025,0.041614,0.038693,0.036164,0.03395,0.031996
0.083041,0.091943,0.10407,0.1219,0.15152,0.21425,0.4978,0.20459,0.13847,0.10694,0.087906,0.074976,0.065539,0.05831,0.052576,0.047906,0.044022,0.040738,0.037922,0.035478,0.033337
0.072206,0.078767,0.087276,0.098885,0.11596,0.14437,0.20459,0.47613,0.19659,0.1335,0.1034,0.085215,0.072844,0.0638,0.056861,0.051348,0.046851,0.043106,0.039933,0.03721,0.034843
0.063893,0.068933,0.07524,0.083427,0.094606,0.11106,0.13847,0.19659,0.45802,0.18983,0.12923,0.10032,0.082845,0.070948,0.062241,0.055553,0.050232,0.045887,0.042263,0.039191,0.036549
0.05731,0.061306,0.066173,0.072266,0.080182,0.091,0.10694,0.1335,0.18983,0.44255,0.18401,0.12551,0.097607,0.080738,0.069247,0.060833,0.054363,0.049212,0.045,0.041485,0.038502
0.051967,0.055214,0.059085,0.063803,0.069714,0.077398,0.087906,0.1034,0.12923,0.18401,0.4291,0.17893,0.12224,0.095194,0.078849,0.067711,0.059552,0.053275,0.048274,0.044182,0.040764
0.047542,0.050233,0.053388,0.057152,0.061741,0.067494,0.074976,0.085215,0.10032,0.12551,0.17893,0.41724,0.17444,0.11932,0.093029,0.077141,0.066315,0.058381,0.052275,0.047408,0.043424
0.043816,0.046084,0.048706,0.05178,0.055449,0.059925,0.065539,0.072844,0.082845,0.097607,0.12224,0.17444,0.40667,0.17042,0.11669,0.091072,0.075588,0.065038,0.057305,0.051353,0.046606
0.040636,0.042573,0.044787,0.047346,0.050349,0.053935,0.05831,0.0638,0.070948,0.080738,0.095194,0.11932,0.17042,0.39716,0.16681,0.11432,0.089292,0.074168,0.063865,0.056312,0.050498
0.037889,0.039564,0.041458,0.043623,0.046127,0.049066,0.052576,0.056861,0.062241,0.069247,0.078849,0.093029,0.11669,0.16681,0.38853,0.16353,0.11216,0.087662,0.072863,0.062781,0.055392
0.035493,0.036955,0.038594,0.04045,0.042571,0.045025,0.047906,0.051348,0.055553,0.060833,0.067711,0.077141,0.091072,0.11432,0.16353,0.38064,0.16053,0.11018,0.086164,0.071657,0.061777
0.033383,0.034671,0.036104,0.037712,0.039532,0.041614,0.044022,0.046851,0.050232,0.054363,0.059552,0.066315,0.075588,0.089292,0.11216,0.16053,0.37339,0.15778,0.10836,0.084779,0.07054
0.031512,0.032655,0.033919,0.035326,0.036905,0.038693,0.040738,0.043106,0.045887,0.049212,0.053275,0.058381,0.065038,0.074168,0.087662,0.11018,0.15778,0.36669,0.15524,0.10667,0.083494
0.029841,0.030862,0.031985,0.033227,0.034611,0.036164,0.037922,0.039933,0.042263,0.045,0.048274,0.052275,0.057305,0.063865,0.072863,0.086164,0.10836,0.15524,0.36047,0.15288,0.1051
0.028339,0.029257,0.030261,0.031366,0.032588,0.03395,0.035478,0.03721,0.039191,0.041485,0.044182,0.047408,0.051353,0.056312,0.062781,0.071657,0.084779,0.10667,0.15288,0.35466,0.15068
0.026982,0.027812,0.028715,0.029704,0.030792,0.031996,0.033337,0.034843,0.036549,0.038502,0.040764,0.043424,0.046606,0.050498,0.055392,0.061777,0.07054,0.083494,0.1051,0.15068,0.34924
