3.5025,1.5302,1.0559,0.82625,0.68674,0.59157,0.52186,0.46826,0.42559,0.3907,0.36157,0.33683,0.31553,0.29697,0.28064,0.26615,0.25318,0.24152,0.23095,0.22134,0.21254
1.5302,2.5173,1.2907,0.9399,0.75597,0.63898,0.55672,0.49518,0.44711,0.40836,0.37637,0.34945,0.32643,0.3065,0.28905,0.27363,0.25989,0.24757,0.23645,0.22635,0.21714
1.0559,1.2907,2.0977,1.1461,0.85922,0.70312,0.60122,0.52821,0.47278,0.429,0.39338,0.36375,0.33865,0.31708,0.29832,0.28182,0.2672,0.25413,0.24238,0.23174,0.22206
0.82625,0.9399,1.1461,1.8477,1.0458,0.79858,0.66135,0.57033,0.50427,0.4536,0.41324,0.38018,0.35251,0.32895,0.30862,0.29086,0.2752,0.26128,0.2488,0.23755,0.22734
0.68674,0.75597,0.85922,1.0458,1.6759,0.97053,0.75069,0.62718,0.54438,0.48376,0.43691,0.39935,0.36842,0.3424,0.32017,0.30091,0.28403,0.26911,0.2558,0.24385,0.23305
0.59157,0.63898,0.70312,0.79858,0.97053,1.548,0.91118,0.71151,0.59848,0.52216,0.46592,0.42221,0.38699,0.35785,0.33326,0.31217,0.29384,0.27774,0.26346,0.2507,0.23923
0.52186,0.55672,0.60122,0.66135,0.75069,0.91118,1.4477,0.86269,0.67863,0.57391,0.50283,0.4502,0.40911,0.37588,0.34829,0.32492,0.30483,0.28732,0.27191,0.25822,0.24595
0.46826,0.49518,0.52821,0.57033,0.62718,0.71151,0.86269,1.3661,0.82204,0.65049,0.55253,0.4858,0.4362,0.39734,0.36581,0.33957,0.31728,0.29807,0.28129,0.26649,0.25332
0.42559,0.44711,0.47278,0.50427,0.54438,0.59848,0.67863,0.82204,1.2981,0.78727,0.62601,0.5337,0.47063,0.42361,0.38668,0.35664,0.33157,0.31024,0.29181,0.27569,0.26144
0.3907,0.40836,0.429,0.4536,0.48376,0.52216,0.57391,0.65049,0.78727,1.24,0.75707,0.60445,0.51692,0.45699,0.41222,0.37697,0.34823,0.3242,0.30372,0.28599,0.27046
0.36157,0.37637,0.39338,0.41324,0.43691,0.46592,0.50283,0.55253,0.62601,0.75707,1.1898,0.73048,0.58525,0.50185,0.44465,0.40183,0.36806,0.34048,0.31738,0.29766,0.28057
0.33683,0.34945,0.36375,0.38018,0.39935,0.42221,0.4502,0.4858,0.5337,0.60445,0.73048,1.1456,0.70683,0.56801,0.48821,0.43339,0.39231,0.35985,0.33331,0.31105,0.29201
0.31553,0.32643,0.33865,0.35251,0.36842,0.38699,0.40911,0.4362,0.47063,0.51692,0.58525,0.70683,1.1065,0.68559,0.5524,0.47577,0.42308,0.38353,0.35226,0.32664,0.30513
0.29697,0.3065,0.31708,0.32895,0.3424,0.35785,0.37588,0.39734,0.42361,0.45699,0.50185,0.56801,0.68559,1.0714,0.66638,0.53818,0.46437,0.41357,0.3754,0.34519,0.32042
0.28064,0.28905,0.29832,0.30862,0.32017,0.33326,0.34829,0.36581,0.38668,0.41222,0.44465,0.48821,0.5524,0.66638,1.0398,0.64889,0.52514,0.45386,0.40477,0.36785,0.3386
0.26615,0.27363,0.28182,0.29086,0.30091,0.31217,0.32492,0.33957,0.35664,0.37697,0.40183,0.43339,0.47577,0.53818,0.64889,1.011,0.63286,0.51313,0.44414,0.39659,0.36081
0.25318,0.25989,0.2672,0.2752,0.28403,0.29384,0.30483,0.31728,0.33157,0.34823,0.36806,0.39231,0.42308,0.46437,0.52514,0.63286,0.98464,0.6181,0.50202,0.4351,0.38896
0.24152,0.24757,0.25413,0.26128,0.26911,0.27774,0.28732,0.29807,0.31024,0.3242,0.34048,0.35985,0.38353,0.41357,0.45386,0.51313,0.6181,0.96044,0.60445,0.49169,0.42667
0.23095,0.23645,0.24238,0.2488,0.2558,0.26346,0.27191,0.28129,0.29181,0.30372,0.31738,0.33331,0.35226,0.3754,0.40477,0.44414,0.50202,0.60445,0.93808,0.59177,0.48206
0.22134,0.22635,0.23174,0.23755,0.24385,0.2507,0.25822,0.26649,0.27569,0.28599,0.29766,0.31105,0.32664,0.34519,0.36785,0.39659,0.4351,0.49169,0.59177,0.91734,0.57994
0.21254,0.21714,0.22206,0.22734,0.23305,0.23923,0.24595,0.25332,0.26144,0.27046,0.28057,0.29201,0.30513,0.32042,0.3386,0.36081,0.38896,0.42667,0.48206,0.57994,0.89804
